Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - 16 to 19 years,Margin of Error; Total: - 16 to 19 years,Estimate; Total: - 20 to 24 years,Margin of Error; Total: - 20 to 24 years,Estimate; Total: - 25 to 44 years,Margin of Error; Total: - 25 to 44 years,Estimate; Total: - 45 to 54 years,Margin of Error; Total: - 45 to 54 years,Estimate; Total: - 55 to 59 years,Margin of Error; Total: - 55 to 59 years,Estimate; Total: - 60 to 64 years,Margin of Error; Total: - 60 to 64 years,Estimate; Total: - 65 years and over,Margin of Error; Total: - 65 years and over,"Estimate; Total: - Car, truck, or van - drove alone:","Margin of Error; Total: - Car, truck, or van - drove alone:","Estimate; Total: - Car, truck, or van - drove alone: - 16 to 19 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 16 to 19 years","Estimate; Total: - Car, truck, or van - drove alone: - 20 to 24 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 20 to 24 years","Estimate; Total: - Car, truck, or van - drove alone: - 25 to 44 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 25 to 44 years","Estimate; Total: - Car, truck, or van - drove alone: - 45 to 54 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 45 to 54 years","Estimate; Total: - Car, truck, or van - drove alone: - 55 to 59 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 55 to 59 years","Estimate; Total: - Car, truck, or van - drove alone: - 60 to 64 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 60 to 64 years","Estimate; Total: - Car, truck, or van - drove alone: - 65 years and over","Margin of Error; Total: - Car, truck, or van - drove alone: - 65 years and over","Estimate; Total: - Car, truck, or van - carpooled:","Margin of Error; Total: - Car, truck, or van - carpooled:","Estimate; Total: - Car, truck, or van - carpooled: - 16 to 19 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 16 to 19 years","Estimate; Total: - Car, truck, or van - carpooled: - 20 to 24 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 20 to 24 years","Estimate; Total: - Car, truck, or van - carpooled: - 25 to 44 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 25 to 44 years","Estimate; Total: - Car, truck, or van - carpooled: - 45 to 54 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 45 to 54 years","Estimate; Total: - Car, truck, or van - carpooled: - 55 to 59 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 55 to 59 years","Estimate; Total: - Car, truck, or van - carpooled: - 60 to 64 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 60 to 64 years","Estimate; Total: - Car, truck, or van - carpooled: - 65 years and over","Margin of Error; Total: - Car, truck, or van - carpooled: - 65 years and over",Estimate; Total: - Public transportation (excluding taxicab):,Margin of Error; Total: - Public transportation (excluding taxicab):,Estimate; Total: - Public transportation (excluding taxicab): - 16 to 19 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 16 to 19 years,Estimate; Total: - Public transportation (excluding taxicab): - 20 to 24 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 20 to 24 years,Estimate; Total: - Public transportation (excluding taxicab): - 25 to 44 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 25 to 44 years,Estimate; Total: - Public transportation (excluding taxicab): - 45 to 54 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 45 to 54 years,Estimate; Total: - Public transportation (excluding taxicab): - 55 to 59 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 55 to 59 years,Estimate; Total: - Public transportation (excluding taxicab): - 60 to 64 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 60 to 64 years,Estimate; Total: - Public transportation (excluding taxicab): - 65 years and over,Margin of Error; Total: - Public transportation (excluding taxicab): - 65 years and over,Estimate; Total: - Walked:,Margin of Error; Total: - Walked:,Estimate; Total: - Walked: - 16 to 19 years,Margin of Error; Total: - Walked: - 16 to 19 years,Estimate; Total: - Walked: - 20 to 24 years,Margin of Error; Total: - Walked: - 20 to 24 years,Estimate; Total: - Walked: - 25 to 44 years,Margin of Error; Total: - Walked: - 25 to 44 years,Estimate; Total: - Walked: - 45 to 54 years,Margin of Error; Total: - Walked: - 45 to 54 years,Estimate; Total: - Walked: - 55 to 59 years,Margin of Error; Total: - Walked: - 55 to 59 years,Estimate; Total: - Walked: - 60 to 64 years,Margin of Error; Total: - Walked: - 60 to 64 years,Estimate; Total: - Walked: - 65 years and over,Margin of Error; Total: - Walked: - 65 years and over,"Estimate; Total: - Taxicab, motorcycle, bicycle, or other means:","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means:","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 16 to 19 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 16 to 19 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 20 to 24 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 20 to 24 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 25 to 44 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 25 to 44 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 45 to 54 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 45 to 54 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 55 to 59 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 55 to 59 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 60 to 64 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 60 to 64 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 65 years and over","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 65 years and over",Estimate; Total: - Worked at home:,Margin of Error; Total: - Worked at home:,Estimate; Total: - Worked at home: - 16 to 19 years,Margin of Error; Total: - Worked at home: - 16 to 19 years,Estimate; Total: - Worked at home: - 20 to 24 years,Margin of Error; Total: - Worked at home: - 20 to 24 years,Estimate; Total: - Worked at home: - 25 to 44 years,Margin of Error; Total: - Worked at home: - 25 to 44 years,Estimate; Total: - Worked at home: - 45 to 54 years,Margin of Error; Total: - Worked at home: - 45 to 54 years,Estimate; Total: - Worked at home: - 55 to 59 years,Margin of Error; Total: - Worked at home: - 55 to 59 years,Estimate; Total: - Worked at home: - 60 to 64 years,Margin of Error; Total: - Worked at home: - 60 to 64 years,Estimate; Total: - Worked at home: - 65 years and over,Margin of Error; Total: - Worked at home: - 65 years and over
1400000US36047092000,36047092000,"Census Tract 920, Kings County, New York",997,169,0,12,51,40,413,122,283,102,196,93,24,26,30,29,228,91,0,12,0,12,89,61,77,64,38,41,24,26,0,12,64,47,0,12,0,12,19,30,12,18,33,32,0,12,0,12,598,150,0,12,51,40,254,103,179,88,84,61,0,12,30,29,4,8,0,12,0,12,0,12,4,8,0,12,0,12,0,12,83,55,0,12,0,12,44,35,11,17,28,39,0,12,0,12,20,23,0,12,0,12,7,12,0,12,13,21,0,12,0,12
1400000US36047092200,36047092200,"Census Tract 922, Kings County, New York",1091,246,0,12,101,77,551,144,159,85,83,64,156,93,41,42,244,86,0,12,0,12,181,77,39,50,0,12,10,17,14,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,779,230,0,12,101,77,334,128,102,63,83,64,132,91,27,41,14,25,0,12,0,12,0,12,0,12,0,12,14,25,0,12,27,33,0,12,0,12,9,18,18,27,0,12,0,12,0,12,27,45,0,12,0,12,27,45,0,12,0,12,0,12,0,12
1400000US36047092400,36047092400,"Census Tract 924, Kings County, New York",1192,208,0,12,72,56,695,184,265,116,47,31,96,48,17,19,371,151,0,12,0,12,260,123,50,50,22,25,39,37,0,12,37,36,0,12,0,12,27,33,10,15,0,12,0,12,0,12,669,161,0,12,62,54,370,122,145,86,25,21,57,32,10,16,107,78,0,12,10,15,30,35,60,53,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12
1400000US36047092800,36047092800,"Census Tract 928, Kings County, New York",1143,172,14,22,45,39,422,120,424,95,136,57,92,61,10,19,315,129,0,12,21,26,140,76,86,61,40,36,18,28,10,19,143,79,0,12,0,12,69,41,16,26,40,40,18,27,0,12,449,126,14,22,6,11,142,80,252,95,28,31,7,11,0,12,182,94,0,12,18,28,49,47,55,49,28,32,32,40,0,12,32,34,0,12,0,12,0,12,15,23,0,12,17,26,0,12,22,28,0,12,0,12,22,28,0,12,0,12,0,12,0,12
1400000US36047093000,36047093000,"Census Tract 930, Kings County, New York",1343,189,0,12,157,105,567,131,337,99,166,70,56,35,60,48,444,138,0,12,31,29,195,109,107,54,60,44,37,31,14,18,62,51,0,12,0,12,30,27,32,33,0,12,0,12,0,12,736,145,0,12,100,66,319,100,152,66,106,59,13,20,46,45,51,80,0,12,26,41,0,12,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,46,0,12,0,12,23,27,21,35,0,12,6,9,0,12
1400000US36047093200,36047093200,"Census Tract 932, Kings County, New York",693,147,3,7,49,36,309,100,85,41,103,63,101,69,43,32,311,111,0,12,26,31,148,85,49,32,42,34,29,35,17,19,45,38,0,12,0,12,38,36,0,12,7,13,0,12,0,12,290,83,3,7,23,25,113,54,36,27,35,33,72,64,8,14,42,39,0,12,0,12,5,8,0,12,19,29,0,12,18,27,5,8,0,12,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047093400,36047093400,"Census Tract 934, Kings County, New York",1392,144,6,10,110,45,623,128,350,92,210,92,84,48,9,12,435,107,0,12,42,27,127,65,151,56,87,53,28,26,0,12,28,29,0,12,0,12,12,18,0,12,16,24,0,12,0,12,806,124,0,12,55,38,414,93,185,73,93,57,50,40,9,12,53,33,6,10,13,15,6,9,14,21,14,17,0,12,0,12,19,21,0,12,0,12,13,19,0,12,0,12,6,9,0,12,51,44,0,12,0,12,51,44,0,12,0,12,0,12,0,12
1400000US36047093600,36047093600,"Census Tract 936, Kings County, New York",922,181,4,7,104,71,466,139,115,57,83,46,54,37,96,49,339,105,0,12,18,29,202,87,44,37,46,36,12,20,17,19,20,26,0,12,0,12,20,26,0,12,0,12,0,12,0,12,552,130,4,7,86,64,233,94,71,40,37,33,42,30,79,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047093800,36047093800,"Census Tract 938, Kings County, New York",1033,186,0,12,80,70,607,144,186,68,91,66,31,26,38,31,255,105,0,12,0,12,145,79,48,41,32,38,19,22,11,12,29,28,0,12,6,10,0,12,12,18,11,19,0,12,0,12,647,147,0,12,74,68,441,121,83,45,19,22,12,14,18,21,6,9,0,12,0,12,6,9,0,12,0,12,0,12,0,12,37,31,0,12,0,12,0,12,28,28,0,12,0,12,9,13,59,55,0,12,0,12,15,24,15,23,29,45,0,12,0,12
1400000US36047094401,36047094401,"Census Tract 944.01, Kings County, New York",1679,232,38,42,9,15,740,146,377,132,346,122,84,54,85,46,486,140,0,12,0,12,232,91,91,57,122,83,12,18,29,23,41,39,0,12,0,12,26,34,8,12,0,12,0,12,7,12,1069,203,22,31,9,15,454,117,268,117,195,89,72,50,49,35,16,27,16,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,63,0,12,0,12,28,43,10,16,29,46,0,12,0,12
1400000US36047094402,36047094402,"Census Tract 944.02, Kings County, New York",881,129,0,12,76,68,381,124,239,90,157,94,8,12,20,25,154,102,0,12,3,9,76,71,11,15,64,79,0,12,0,12,58,66,0,12,0,12,45,48,13,22,0,12,0,12,0,12,659,120,0,12,73,68,250,123,215,89,93,72,8,12,20,25,10,16,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047094600,36047094600,"Census Tract 946, Kings County, New York",891,178,0,12,64,51,337,113,325,130,87,58,43,35,35,24,354,134,0,12,0,12,139,85,150,82,42,41,15,20,8,10,100,72,0,12,0,12,26,34,33,45,22,35,18,27,1,4,420,124,0,12,64,51,164,82,142,86,19,26,5,7,26,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,16,0,12,0,12,8,12,0,12,4,6,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047095000,36047095000,"Census Tract 950, Kings County, New York",1495,239,34,23,165,108,554,138,335,122,238,93,97,55,72,40,492,149,0,12,47,78,240,110,103,54,80,45,22,23,0,12,165,90,0,12,0,12,58,43,31,40,65,74,11,18,0,12,758,169,34,23,118,60,220,85,177,90,87,45,64,48,58,38,62,39,0,12,0,12,31,25,19,27,6,9,0,12,6,9,5,7,0,12,0,12,0,12,5,7,0,12,0,12,0,12,13,14,0,12,0,12,5,10,0,12,0,12,0,12,8,11
1400000US36047095400,36047095400,"Census Tract 954, Kings County, New York",2298,233,81,72,128,99,1006,212,453,156,288,105,235,113,107,46,760,176,20,32,38,67,357,168,84,64,127,88,111,69,23,26,92,63,0,12,0,12,30,37,30,30,25,28,7,13,0,12,1291,224,61,68,90,67,525,136,329,135,112,64,96,60,78,49,87,68,0,12,0,12,50,52,10,16,0,12,21,33,6,12,24,39,0,12,0,12,24,39,0,12,0,12,0,12,0,12,44,50,0,12,0,12,20,33,0,12,24,38,0,12,0,12
1400000US36047095600,36047095600,"Census Tract 956, Kings County, New York",2329,306,10,17,274,121,939,240,544,172,372,184,149,83,41,44,629,204,0,12,59,57,210,86,218,87,126,80,16,25,0,12,64,45,0,12,0,12,32,27,7,11,18,30,7,11,0,12,1388,230,10,17,148,81,642,226,252,131,169,119,126,73,41,44,122,73,0,12,38,50,31,35,36,41,17,29,0,12,0,12,84,72,0,12,29,33,0,12,13,19,42,60,0,12,0,12,42,51,0,12,0,12,24,41,18,28,0,12,0,12,0,12
1400000US36047095800,36047095800,"Census Tract 958, Kings County, New York",1862,229,0,12,99,76,850,205,537,165,229,103,127,64,20,22,769,211,0,12,38,47,278,154,270,156,106,74,65,49,12,19,104,78,0,12,0,12,48,55,45,51,0,12,11,16,0,12,876,217,0,12,50,52,494,161,183,100,103,70,40,34,6,9,65,49,0,12,11,18,30,34,11,19,0,12,11,19,2,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,52,0,12,0,12,0,12,28,43,20,32,0,12,0,12
1400000US36047096000,36047096000,"Census Tract 960, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047096200,36047096200,"Census Tract 962, Kings County, New York",873,146,9,16,60,32,283,80,324,90,89,51,73,43,35,24,303,85,0,12,7,11,102,48,100,58,63,43,12,19,19,15,72,65,0,12,0,12,16,25,43,36,13,20,0,12,0,12,392,82,9,16,22,18,125,56,153,81,6,9,61,41,16,20,46,36,0,12,0,12,16,25,23,27,7,10,0,12,0,12,41,42,0,12,17,20,24,36,0,12,0,12,0,12,0,12,19,21,0,12,14,15,0,12,5,9,0,12,0,12,0,12
1400000US36047096400,36047096400,"Census Tract 964, Kings County, New York",1213,175,27,34,112,61,501,155,298,88,208,83,30,31,37,36,371,154,0,12,37,30,149,95,30,38,136,110,10,21,9,13,140,139,0,12,0,12,76,70,64,71,0,12,0,12,0,12,613,205,27,34,75,53,239,103,152,70,72,60,20,25,28,34,89,55,0,12,0,12,37,27,52,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047096600,36047096600,"Census Tract 966, Kings County, New York",1275,243,0,12,104,109,597,184,402,145,132,74,31,29,9,14,670,175,0,12,31,31,315,127,205,111,88,69,31,29,0,12,10,16,0,12,0,12,10,16,0,12,0,12,0,12,0,12,478,179,0,12,73,106,263,103,95,51,38,31,0,12,9,14,111,88,0,12,0,12,9,14,102,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,12,0,12,0,12,0,12,0,12,6,12,0,12,0,12
1400000US36047096800,36047096800,"Census Tract 968, Kings County, New York",599,134,13,21,5,9,320,81,150,65,82,60,14,17,15,21,301,127,0,12,0,12,145,69,88,50,64,49,4,8,0,12,29,27,0,12,0,12,19,22,10,16,0,12,0,12,0,12,224,89,0,12,0,12,151,72,52,39,11,18,10,15,0,12,25,27,0,12,5,9,5,9,0,12,0,12,0,12,15,21,7,10,0,12,0,12,0,12,0,12,7,10,0,12,0,12,13,21,13,21,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047097000,36047097000,"Census Tract 970, Kings County, New York",968,170,17,28,56,46,412,119,229,83,109,64,67,57,78,57,373,124,0,12,38,35,141,69,110,55,53,44,21,32,10,16,27,35,0,12,0,12,27,35,0,12,0,12,0,12,0,12,534,169,17,28,18,30,226,102,119,60,56,44,46,48,52,56,34,32,0,12,0,12,18,20,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047097400,36047097400,"Census Tract 974, Kings County, New York",1191,181,1,7,84,57,609,188,262,82,97,57,69,37,69,57,259,105,0,12,0,12,91,70,35,31,73,54,9,17,51,51,70,45,0,12,0,12,31,30,33,32,6,12,0,12,0,12,807,174,1,7,84,57,467,167,180,69,18,21,39,33,18,27,35,28,0,12,0,12,0,12,14,23,0,12,21,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,0,12,0,12,20,31,0,12,0,12,0,12,0,12
1400000US36047098200,36047098200,"Census Tract 982, Kings County, New York",1276,203,23,21,164,86,582,153,183,87,204,70,95,63,25,24,173,83,0,12,0,12,69,52,60,42,16,18,28,44,0,12,59,42,0,12,8,13,7,12,11,16,33,31,0,12,0,12,947,176,23,21,135,81,467,136,112,61,130,59,55,44,25,24,85,58,0,12,21,34,39,36,0,12,13,21,12,20,0,12,12,18,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047098400,36047098400,"Census Tract 984, Kings County, New York",811,173,24,23,43,37,310,115,217,85,96,53,88,58,33,23,265,86,0,12,10,16,97,51,87,50,7,11,54,49,10,14,79,62,0,12,9,15,29,37,26,27,15,17,0,12,0,12,448,110,24,23,24,30,178,92,96,52,69,47,34,29,23,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,15,0,12,0,12,6,15,0,12,0,12,0,12,0,12,13,16,0,12,0,12,0,12,8,13,5,9,0,12,0,12
1400000US36047098600,36047098600,"Census Tract 986, Kings County, New York",1729,224,38,36,123,73,817,161,294,101,174,64,167,79,116,75,547,159,0,12,18,16,262,102,128,73,63,37,65,55,11,19,105,53,16,26,0,12,27,33,22,28,35,31,5,9,0,12,1015,177,11,18,93,69,501,135,144,53,76,51,97,53,93,66,32,39,11,18,12,19,9,14,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,12,18,18,28,0,12,0,12,18,28,0,12,0,12,0,12,0,12
1400000US36047098800,36047098800,"Census Tract 988, Kings County, New York",1479,234,0,12,132,80,755,164,429,170,120,96,20,31,23,22,457,168,0,12,12,18,229,98,133,113,78,81,0,12,5,10,42,43,0,12,0,12,42,43,0,12,0,12,0,12,0,12,807,125,0,12,91,56,401,109,235,95,42,43,20,31,18,20,129,84,0,12,29,47,39,45,61,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,45,0,12,0,12,44,45,0,12,0,12,0,12,0,12
1400000US36047099000,36047099000,"Census Tract 990, Kings County, New York",692,145,0,12,65,40,226,106,169,76,104,55,104,70,24,21,243,78,0,12,44,37,57,44,68,32,31,26,25,40,18,19,119,126,0,12,0,12,53,84,30,28,0,12,30,38,6,9,300,83,0,12,15,17,92,48,71,53,73,51,49,49,0,12,18,21,0,12,0,12,18,21,0,12,0,12,0,12,0,12,5,9,0,12,0,12,5,9,0,12,0,12,0,12,0,12,7,9,0,12,6,9,1,3,0,12,0,12,0,12,0,12
1400000US36047099200,36047099200,"Census Tract 992, Kings County, New York",782,130,6,9,30,31,367,102,145,70,89,54,81,51,64,68,319,102,0,12,0,12,174,81,61,45,38,29,24,26,22,32,12,14,0,12,0,12,6,9,6,11,0,12,0,12,0,12,375,113,6,9,30,31,159,78,78,46,51,42,32,30,19,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,12,0,12,0,12,6,9,0,12,0,12,4,7,0,12,66,51,0,12,0,12,22,24,0,12,0,12,21,34,23,35
1400000US36047099400,36047099400,"Census Tract 994, Kings County, New York",1039,145,0,12,71,52,482,136,282,105,142,83,0,12,62,39,469,127,0,12,5,8,316,131,93,71,55,49,0,12,0,12,35,28,0,12,0,12,21,23,0,12,10,15,0,12,4,7,521,120,0,12,66,53,145,61,179,75,77,56,0,12,54,40,14,15,0,12,0,12,0,12,10,14,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047099600,36047099600,"Census Tract 996, Kings County, New York",1896,252,22,35,281,112,553,136,576,179,223,95,202,98,39,37,737,195,0,12,92,83,257,116,250,117,61,48,60,51,17,28,154,84,0,12,19,30,61,56,36,28,22,31,16,28,0,12,925,239,22,35,170,111,235,97,290,123,106,62,102,82,0,12,41,47,0,12,0,12,0,12,0,12,17,28,24,39,0,12,31,25,0,12,0,12,0,12,0,12,17,26,0,12,14,22,8,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12
1400000US36047099800,36047099800,"Census Tract 998, Kings County, New York",1741,224,11,15,150,77,665,162,539,126,198,98,158,79,20,33,863,199,0,12,28,32,310,130,354,114,106,53,65,43,0,12,169,98,0,12,20,32,74,62,30,34,45,43,0,12,0,12,670,181,11,15,102,68,268,113,145,87,31,37,93,61,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,32,0,12,0,12,13,21,0,12,16,25,0,12,0,12,10,16,0,12,0,12,0,12,10,16,0,12,0,12,0,12
1400000US36047100400,36047100400,"Census Tract 1004, Kings County, New York",1645,235,76,76,218,102,685,153,392,125,171,69,59,68,44,34,498,114,0,12,47,40,200,66,185,75,53,42,13,20,0,12,64,38,0,12,0,12,37,30,19,21,8,12,0,12,0,12,1062,265,76,76,171,106,448,155,188,89,110,62,25,33,44,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,0,12,0,12,21,34,0,12
1400000US36047100600,36047100600,"Census Tract 1006, Kings County, New York",1639,254,13,15,100,68,718,152,413,121,178,72,138,61,79,44,668,133,0,12,0,12,336,100,150,88,96,61,78,51,8,12,65,44,0,12,0,12,19,16,18,28,14,23,14,23,0,12,856,208,13,15,83,62,354,114,238,91,57,39,40,32,71,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,23,0,12,0,12,0,12,0,12,11,20,6,10,0,12,33,33,0,12,17,28,9,14,7,10,0,12,0,12,0,12
1400000US36047100800,36047100800,"Census Tract 1008, Kings County, New York",892,132,0,12,39,38,407,112,255,82,153,79,28,26,10,15,376,95,0,12,12,19,153,67,110,48,77,42,24,26,0,12,133,54,0,12,0,12,60,50,29,29,34,27,0,12,10,15,315,96,0,12,27,34,173,82,75,49,36,37,4,6,0,12,27,36,0,12,0,12,21,34,0,12,6,11,0,12,0,12,10,17,0,12,0,12,0,12,10,17,0,12,0,12,0,12,31,43,0,12,0,12,0,12,31,43,0,12,0,12,0,12
1400000US36047101000,36047101000,"Census Tract 1010, Kings County, New York",988,175,29,33,55,54,440,150,314,121,91,64,37,33,22,22,286,123,14,23,0,12,119,98,105,81,37,45,11,18,0,12,87,67,0,12,0,12,38,45,49,51,0,12,0,12,0,12,573,135,15,23,40,34,256,92,160,102,54,49,26,27,22,22,36,39,0,12,15,24,21,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,6,9,0,12,0,12,0,12,0,12
1400000US36047101200,36047101200,"Census Tract 1012, Kings County, New York",1034,220,12,17,72,56,531,118,244,102,121,60,41,37,13,17,319,104,0,12,0,12,168,75,88,53,48,30,15,17,0,12,174,120,0,12,41,46,45,32,63,83,25,38,0,12,0,12,520,125,12,17,31,34,297,100,93,51,48,38,26,34,13,17,7,10,0,12,0,12,7,10,0,12,0,12,0,12,0,12,14,23,0,12,0,12,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047101400,36047101400,"Census Tract 1014, Kings County, New York",1104,166,34,32,52,39,383,114,334,129,129,56,119,61,53,37,470,117,19,25,25,30,141,74,154,85,51,40,60,46,20,21,98,58,0,12,0,12,37,38,50,47,11,16,0,12,0,12,518,106,6,11,27,25,199,79,130,64,64,39,59,37,33,30,12,16,9,15,0,12,0,12,0,12,3,5,0,12,0,12,6,9,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36047101600,36047101600,"Census Tract 1016, Kings County, New York",782,136,8,12,40,25,433,107,72,41,72,40,72,36,85,64,349,98,0,12,15,17,213,73,38,34,8,13,35,26,40,39,35,29,0,12,7,12,24,27,0,12,0,12,4,8,0,12,360,128,8,12,18,17,166,96,34,24,64,36,25,23,45,34,30,36,0,12,0,12,30,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12
1400000US36047101800,36047101800,"Census Tract 1018, Kings County, New York",892,131,5,12,9,15,397,110,232,64,111,59,98,71,40,29,436,153,5,12,7,12,150,87,157,71,61,52,37,40,19,24,49,56,0,12,0,12,0,12,7,12,0,12,42,54,0,12,380,134,0,12,0,12,238,96,60,47,42,33,19,24,21,24,11,19,0,12,2,8,9,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,37,0,12,0,12,0,12,8,18,8,19,0,12,0,12
1400000US36047102000,36047102000,"Census Tract 1020, Kings County, New York",1027,160,38,53,34,30,339,96,412,130,144,75,39,29,21,24,584,130,4,7,5,8,211,80,246,90,100,69,15,20,3,6,39,36,0,12,0,12,0,12,21,36,5,7,13,15,0,12,396,109,34,53,29,29,128,73,145,76,35,30,7,10,18,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,10,0,12,0,12,0,12,0,12,4,6,4,7,0,12
